partType,name,image,url,type,space
storage,"Samsung Spinpoint F2 EG 1.5 TB 3.5"" 5400 RPM Internal Hard Drive (HD154UI)",https://m.media-amazon.com/images/I/41f8eKiZ35L.jpg,https://pcpartpicker.com/product/rzrG3C/samsung-internal-hard-drive-hd154ui,HDD,1000
storage,"Seagate IronWolf NAS 14 TB 3.5"" 7200 RPM Internal Hard Drive (ST14000VN0008)",https://cdna.pcpartpicker.com/static/forever/images/product/e1e5d63ef20b27baebcfe83411be60da.256p.jpg,https://pcpartpicker.com/product/pBHRsY/seagate-ironwolf-14tb-35-7200rpm-internal-hard-drive-st14000vn0008,HDD,1000
storage,"Seagate SkyHawk Surveillance 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000VX0008)",https://cdna.pcpartpicker.com/static/forever/images/product/0338e7f3fe21b271a694bb3f8a839e4f.256p.jpg,https://pcpartpicker.com/product/2kTzK8/seagate-skyhawk-surveillance-10-tb-35-7200rpm-internal-hard-drive-st10000vx0008,HDD,1000
storage,"Western Digital Caviar Green 1.5 TB 3.5"" 5400 RPM Internal Hard Drive (WD15EADS)",https://m.media-amazon.com/images/I/51yl2DEVzkL.jpg,https://pcpartpicker.com/product/YMH323/western-digital-internal-hard-drive-wd15eads,HDD,1000
storage,"Toshiba X300 14 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR31EXZSTA)",https://m.media-amazon.com/images/I/41tEWQ-6A1L.jpg,https://pcpartpicker.com/product/7w8bt6/toshiba-x300-14-tb-35-7200rpm-internal-hard-drive-hdwr31exzsta,HDD,1000
storage,"Western Digital Ultrastar DC HC550 16 TB 3.5"" 7200 RPM Internal Hard Drive (0F38461)",https://cdna.pcpartpicker.com/static/forever/images/product/12fe32d5665f43497f93451f7b837bf4.256p.jpg,https://pcpartpicker.com/product/T8t9TW/western-digital-ultrastar-dc-hc550-16-tb-35-7200rpm-internal-hard-drive-0f38461,HDD,1000
storage,"Toshiba X300 Pro 12 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR51CXZSTB)",https://m.media-amazon.com/images/I/41e13v1ICEL.jpg,https://pcpartpicker.com/product/JD92FT/toshiba-x300-pro-12-tb-35-7200rpm-internal-hard-drive-hdwr51cxzstb,HDD,1000
storage,"Western Digital Gold 10 TB 3.5"" 7200 RPM Internal Hard Drive (WD101KRYZ)",https://cdna.pcpartpicker.com/static/forever/images/product/462b13bef86d33b2e483a4b2039550a0.256p.jpg,https://pcpartpicker.com/product/JmM323/western-digital-gold-10tb-35-7200rpm-internal-hard-drive-wd101kryz,HDD,1000
storage,"Hitachi HGST Ultrastar C10K1800 1.2 TB 3.5"" 10500 RPM Internal Hard Drive (0B27977)",https://images-na.ssl-images-amazon.com/images/I/51PETecHYdL.jpg,https://pcpartpicker.com/product/4Q648d/hitachi-hgst-ultrastar-c10k1800-12-tb-35-10500rpm-internal-hard-drive-0b27977,HDD,1000
storage,"Toshiba N300 14 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG31EXZSTA)",https://cdna.pcpartpicker.com/static/forever/images/product/39c29122c62d152f962c9f115d4e7523.256p.jpg,https://pcpartpicker.com/product/D9M48d/toshiba-n300-14-tb-35-7200rpm-internal-hard-drive-hdwg31exzsta,HDD,1000
storage,"Samsung Spinpoint F3 EG 1.5 TB 3.5"" 5400 RPM Internal Hard Drive (HD153WI)",https://images-na.ssl-images-amazon.com/images/I/41eo0MZjTPL.jpg,https://pcpartpicker.com/product/pyNp99/samsung-internal-hard-drive-hd153wi,HDD,1000
storage,"Seagate Exos X18 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NM004J)",https://cdna.pcpartpicker.com/static/forever/images/product/aa589a8e7daebee7f42b124aa9cc6ea4.256p.jpg,https://pcpartpicker.com/product/gdM48d/seagate-exos-x18-16-tb-35-7200rpm-internal-hard-drive-st16000nm004j,HDD,1000
storage,"Toshiba N300 Pro 12 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG51CXZSTB)",https://m.media-amazon.com/images/I/41n8OcO2SpL.jpg,https://pcpartpicker.com/product/pL3gXL/toshiba-n300-pro-12-tb-35-7200rpm-internal-hard-drive-hdwg51cxzstb,HDD,1000
storage,"Western Digital Purple 14 TB 3.5"" 7200 RPM Internal Hard Drive (WD140PURZ)",https://cdna.pcpartpicker.com/static/forever/images/product/e8cb833c432cac961ce71bddf823a3ff.256p.jpg,https://pcpartpicker.com/product/QBzFf7/western-digital-purple-14-tb-35-7200rpm-internal-hard-drive-wd140purz,HDD,1000
storage,"Seagate SkyHawk AI 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000VE0004)",https://cdna.pcpartpicker.com/static/forever/images/product/fa3904bbaaf84964464f677a48630b22.256p.jpg,https://pcpartpicker.com/product/TdL48d/seagate-skyhawk-ai-10-tb-35-7200rpm-internal-hard-drive-st10000ve0004,HDD,1000
storage,"Seagate SkyHawk AI 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000VE0008)",https://cdna.pcpartpicker.com/static/forever/images/product/fcb9c659d6b6ea94e52155ff2c58bc4d.256p.jpg,https://pcpartpicker.com/product/3jyqqs/seagate-skyhawk-ai-10-tb-35-7200rpm-internal-hard-drive-st10000ve0008,HDD,1000
storage,"Toshiba MG08 14 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA14TE)",https://cdna.pcpartpicker.com/static/forever/images/product/63942a7b3637f62868aa4c29a954d522.256p.jpg,https://pcpartpicker.com/product/QFXJ7P/toshiba-mg08-14-tb-35-7200rpm-internal-hard-drive-mg08aca14te,HDD,1000
storage,"Seagate Exos 7E10 512e/4Kn 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000NM017B)",https://cdna.pcpartpicker.com/static/forever/images/product/d4c7097786a93110cf4916aa351f3b8e.256p.jpg,https://pcpartpicker.com/product/snRYcf/seagate-exos-7e10-512e4kn-10-tb-35-7200rpm-internal-hard-drive-st10000nm017b,HDD,1000
storage,"Toshiba X300 Pro 14 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR51EXZSTB)",https://cdna.pcpartpicker.com/static/forever/images/product/6d2682f3966dadda176a749733d48986.256p.jpg,https://pcpartpicker.com/product/PdZ9TW/toshiba-x300-pro-14-tb-35-7200rpm-internal-hard-drive-hdwr51exzstb,HDD,1000
storage,"Western Digital Green 1.5 TB 2.5"" 5400 RPM Internal Hard Drive (WD15NPVT)",https://images-na.ssl-images-amazon.com/images/I/41zuG8SVRrL.jpg,https://pcpartpicker.com/product/Htzv6h/western-digital-internal-hard-drive-wd15npvt,HDD,1000
storage,"Western Digital Caviar Green 1.5 TB 3.5"" 5400 RPM Internal Hard Drive (WD15EARX)",https://images-na.ssl-images-amazon.com/images/I/41e5a63tHLL.jpg,https://pcpartpicker.com/product/CcDwrH/western-digital-internal-hard-drive-wd15earx,HDD,1000
storage,"Seagate Enterprise Performance 1.2 TB 3.5"" 10000 RPM Internal Hard Drive (ST1200MM0009)",https://cdna.pcpartpicker.com/static/forever/images/product/3d021612f0ac6f98244ac6fca35c7f69.256p.jpg,https://pcpartpicker.com/product/4xw7YJ/seagate-enterprise-performance-12-tb-35-10000rpm-internal-hard-drive-st1200mm0009,HDD,1000
storage,"Toshiba N300 14 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG21EXZSTA)",https://cdna.pcpartpicker.com/static/forever/images/product/e2c3928ad9e17878f823bfe66115ba50.256p.jpg,https://pcpartpicker.com/product/3Vkj4D/toshiba-n300-14-tb-35-7200rpm-internal-hard-drive-hdwg21exzsta,HDD,1000
storage,"Seagate Enterprise Performance 2.4 TB 2.5"" 10000 RPM Internal Hard Drive (ST2400MM0129)",https://cdna.pcpartpicker.com/static/forever/images/product/a0449d74742133467d4cf11161a2f458.256p.jpg,https://pcpartpicker.com/product/Cmw7YJ/seagate-enterprise-performance-24-tb-25-10000rpm-internal-hard-drive-st2400mm0129,HDD,1000
storage,"Seagate ST6000NM0014 6 TB 3.5"" 7200 RPM Internal Hard Drive (ST6000NM0014)",https://m.media-amazon.com/images/I/4186Up4lvnL.jpg,https://pcpartpicker.com/product/cqYXsY/seagate-internal-hard-drive-st6000nm0014,HDD,1000
storage,"Toshiba N300 10 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG11AEZSTA)",https://cdna.pcpartpicker.com/static/forever/images/product/46af9a8b48eaf3276de2a6896e9f363d.256p.jpg,https://pcpartpicker.com/product/jrNxFT/toshiba-n300-10-tb-35-7200rpm-internal-hard-drive-hdwg11aezsta,HDD,1000
storage,"Toshiba N300 14 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG31EUZSVA)",https://cdna.pcpartpicker.com/static/forever/images/product/52a6937bc38e7ad44c0b67bcb0b2390e.256p.jpg,https://pcpartpicker.com/product/rbbTwP/toshiba-n300-14-tb-35-7200rpm-internal-hard-drive-hdwg31euzsva,HDD,1000
storage,"Toshiba S300 Pro 10 TB 3.5"" 7200 RPM Internal Hard Drive (HDWT31AUZSVA)",https://cdna.pcpartpicker.com/static/forever/images/product/6eaadd0a59e82b7d8bc84ce85f17a393.256p.jpg,https://pcpartpicker.com/product/Lmwypg/toshiba-s300-pro-10-tb-35-7200rpm-internal-hard-drive-hdwt31auzsva,HDD,1000
storage,"Seagate SkyHawk 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000VX0004)",https://cdna.pcpartpicker.com/static/forever/images/product/44862e71ba8a3c5d1e1a079c74210556.256p.jpg,https://pcpartpicker.com/product/hHkwrH/seagate-skyhawk-10-tb-35-7200rpm-internal-hard-drive-st10000vx0004,HDD,1000
storage,"Hitachi Ultrastar 1.8 TB 2.5"" 10500 RPM Internal Hard Drive (0B27978)",https://m.media-amazon.com/images/I/51EW5lew5PL.jpg,https://pcpartpicker.com/product/7mDJ7P/hitachi-ultrastar-18-tb-25-10500rpm-internal-hard-drive-0b27978,HDD,1000
storage,"Hitachi HUC101212CSS600 1.2 TB 2.5"" 10000 RPM Internal Hard Drive (0B25168)",https://m.media-amazon.com/images/I/41tjL7QZZ4L.jpg,https://pcpartpicker.com/product/hnckcf/hitachi-internal-hard-drive-0b25168,HDD,1000
storage,"Western Digital Caviar Green 1.5 TB 3.5"" 5400 RPM Internal Hard Drive (WD15EARS)",https://m.media-amazon.com/images/I/51yl2DEVzkL.jpg,https://pcpartpicker.com/product/jwbp99/western-digital-internal-hard-drive-wd15ears,HDD,1000
storage,"Seagate Barracuda Green 1.5 TB 3.5"" 5900 RPM Internal Hard Drive (ST1500DL003)",https://images-na.ssl-images-amazon.com/images/I/41wX5qqu8QL.jpg,https://pcpartpicker.com/product/HxBv6h/seagate-internal-hard-drive-st1500dl003,HDD,1000
storage,"Hitachi Deskstar 7K3000 1.5 TB 3.5"" 7200 RPM Internal Hard Drive (HDS723015BLA642)",https://images-na.ssl-images-amazon.com/images/I/51SRE8SEYvL.jpg,https://pcpartpicker.com/product/8qZQzy/hitachi-internal-hard-drive-hds723015bla642,HDD,1000
storage,"Seagate Enterprise Capacity 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000NM0017)",https://cdna.pcpartpicker.com/static/forever/images/product/ea5cf060bf1f4d82140f8d3de27cd699.256p.jpg,https://pcpartpicker.com/product/ZhfhP6/seagate-enterprise-capacity-12-tb-35-7200rpm-internal-hard-drive-st12000nm0017,HDD,1000
storage,"Hitachi 0F29530 12 TB 3.5"" 7200 RPM Internal Hard Drive (0F29530)",https://cdna.pcpartpicker.com/static/forever/images/product/e320da91e16b1782626d985a3fc070f3.256p.jpg,https://pcpartpicker.com/product/7kJtt6/hitachi-12tb-35-7200rpm-internal-hard-drive-0f29530,HDD,1000
storage,"Seagate SkyHawk 14 TB 3.5"" 7200 RPM Internal Hard Drive (ST14000VX0008)",https://m.media-amazon.com/images/I/41z0vVLJbdL.jpg,https://pcpartpicker.com/product/qR8j4D/seagate-skyhawk-14tb-35-7200rpm-internal-hard-drive-st14000vx0008,HDD,1000
storage,"Seagate Enterprise Performance 1.8 TB 3.5"" 10000 RPM Internal Hard Drive (ST1800MM0129)",https://cdna.pcpartpicker.com/static/forever/images/product/8ff61be0d73a4fc9b23f0dea752810e5.256p.jpg,https://pcpartpicker.com/product/nb3H99/seagate-enterprise-performance-18-tb-35-10000rpm-internal-hard-drive-st1800mm0129,HDD,1000
storage,"Seagate SkyHawk AI 14 TB 3.5"" 7200 RPM Internal Hard Drive (ST14000VE0008)",https://cdna.pcpartpicker.com/static/forever/images/product/4df0726b287a12f239ce2c532b775869.256p.jpg,https://pcpartpicker.com/product/W2gzK8/seagate-skyhawk-ai-14-tb-35-7200rpm-internal-hard-drive-st14000ve0008,HDD,1000
storage,"Seagate SkyHawk Surveillance 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000VX0008)",https://cdna.pcpartpicker.com/static/forever/images/product/722e817bad877c26ab27b5a2a3c1c021.256p.jpg,https://pcpartpicker.com/product/bNXnTW/seagate-skyhawk-surveillance-12-tb-35-7200rpm-internal-hard-drive-st12000vx0008,HDD,1000
storage,"Western Digital Purple 10 TB 3.5"" 7200 RPM Internal Hard Drive (WD101PURZ)",https://cdna.pcpartpicker.com/static/forever/images/product/cfabe01479f56375121f7131c8265b31.256p.jpg,https://pcpartpicker.com/product/8r7p99/western-digital-purple-10-tb-35-7200rpm-internal-hard-drive-wd101purz,HDD,1000
storage,"Seagate Exos X14 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000NM0248)",https://cdna.pcpartpicker.com/static/forever/images/product/6c803d5be91e00884d9c8946f0e37c8a.256p.jpg,https://pcpartpicker.com/product/GyXYcf/seagate-exos-x14-12-tb-35-7200rpm-internal-hard-drive-st12000nm0248,HDD,1000
storage,"Seagate SkyHawk AI 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000VE000)",https://cdna.pcpartpicker.com/static/forever/images/product/5b991ab8c9efb6e29fb8a3e7df489265.256p.jpg,https://pcpartpicker.com/product/VW4BD3/seagate-skyhawk-ai-16-tb-35-7200rpm-internal-hard-drive-st16000ve000,HDD,1000
storage,"Seagate ST2000NX0323 2 TB 2.5"" 7200 RPM Internal Hard Drive (ST2000NX0323)",https://m.media-amazon.com/images/I/41Los43XlkL.jpg,https://pcpartpicker.com/product/7kdFf7/seagate-internal-hard-drive-st2000nx0323,HDD,1000
storage,"Western Digital RE4 1.5 TB 3.5"" 7200 RPM Internal Hard Drive (WD1503FYYS)",https://m.media-amazon.com/images/I/51-i2SpPpzL.jpg,https://pcpartpicker.com/product/wxvRsY/western-digital-internal-hard-drive-wd1503fyys,HDD,1000
storage,"Western Digital Caviar Black 1.5 TB 3.5"" 7200 RPM Internal Hard Drive (WD1502FAEX)",https://cdna.pcpartpicker.com/static/forever/images/product/59d2979cf0e9d2155b9d9adebcc80678.256p.jpg,https://pcpartpicker.com/product/FtDwrH/western-digital-internal-hard-drive-wd1502faex,HDD,1000
storage,"Samsung Spinpoint F4EG 1.5 TB 3.5"" 5400 RPM Internal Hard Drive (HD155UI)",https://images-na.ssl-images-amazon.com/images/I/414RnfC05TL.jpg,https://pcpartpicker.com/product/wyn2FT/samsung-internal-hard-drive-hd155ui,HDD,1000
storage,"Western Digital Caviar Black 1.5 TB 3.5"" 7200 RPM Internal Hard Drive (WD1502FAEX-20PK)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/JgMFf7/western-digital-internal-hard-drive-wd1502faex20pk,HDD,1000
storage,"Toshiba X300 14 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR31EUZSVA)",https://cdna.pcpartpicker.com/static/forever/images/product/01e77ea7e9444fe6056521c745e63f6b.256p.jpg,https://pcpartpicker.com/product/zF7G3C/toshiba-x300-14-tb-35-7200rpm-internal-hard-drive-hdwr31euzsva,HDD,1000
storage,"Toshiba MG08 16 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA16TA)",https://cdna.pcpartpicker.com/static/forever/images/product/d5f034c28d8b789319398a564176f393.256p.jpg,https://pcpartpicker.com/product/L2n8TW/toshiba-mg08-16-tb-35-7200rpm-internal-hard-drive-mg08aca16ta,HDD,1000
storage,"Toshiba MG07ACA12TA 12 TB 3.5"" 7200 RPM Internal Hard Drive (MG07ACA12TA)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/gQpzK8/toshiba-mg07aca12ta-12-tb-35-7200rpm-internal-hard-drive-mg07aca12ta,HDD,1000
storage,"Toshiba MG06ACA10TA 10 TB 3.5"" 7200 RPM Internal Hard Drive (MG06ACA10TA)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/tKfnTW/toshiba-mg06aca10ta-10-tb-35-7200rpm-internal-hard-drive-mg06aca10ta,HDD,1000
storage,"Seagate Exos X16 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000NM009G)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/zKWzK8/seagate-exos-x16-10-tb-35-7200rpm-internal-hard-drive-st10000nm009g,HDD,1000
storage,"Seagate Exos X18 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NM005J)",https://cdna.pcpartpicker.com/static/forever/images/product/cec240e9842d2f5a361fbfa2bcd8ebfe.256p.jpg,https://pcpartpicker.com/product/TLmmP6/seagate-exos-x18-16-tb-35-7200rpm-internal-hard-drive-st16000nm005j,HDD,1000
storage,"Toshiba X300 10 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR11AUZSVA)",https://cdna.pcpartpicker.com/static/forever/images/product/77dddbf92e0e37a3cccbf183abcb4c31.256p.jpg,https://pcpartpicker.com/product/Tzt9TW/toshiba-x300-10-tb-35-7200rpm-internal-hard-drive-hdwr11auzsva,HDD,1000
storage,"Toshiba X300 12 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR21CUZSVA)",https://cdna.pcpartpicker.com/static/forever/images/product/abc685eecef933b508b808a57e8da4a9.256p.jpg,https://pcpartpicker.com/product/BhC48d/toshiba-x300-12-tb-35-7200rpm-internal-hard-drive-hdwr21cuzsva,HDD,1000
storage,"Toshiba X300 16 TB 3.5"" 7200 RPM Internal Hard Drive (HDWR31GUZSVA)",https://m.media-amazon.com/images/I/313iwHV66IL.jpg,https://pcpartpicker.com/product/jNrRsY/toshiba-x300-16-tb-35-7200rpm-internal-hard-drive-hdwr31guzsva,HDD,1000
storage,"Toshiba MG08 16 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA16TAY)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/GnbTwP/toshiba-mg08-16-tb-35-7200rpm-internal-hard-drive-mg08aca16tay,HDD,1000
storage,"Toshiba MG08 16 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA16TEY)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/MT2WGX/toshiba-mg08-16-tb-35-7200rpm-internal-hard-drive-mg08aca16tey,HDD,1000
storage,"Toshiba MG08 16 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACP16TA)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/wkxRsY/toshiba-mg08-16-tb-35-7200rpm-internal-hard-drive-mg08acp16ta,HDD,1000
storage,"Toshiba MG08 16 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACP16TE)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/DkxRsY/toshiba-mg08-16-tb-35-7200rpm-internal-hard-drive-mg08acp16te,HDD,1000
storage,"Toshiba MG08 14 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA14TA)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/mgM48d/toshiba-mg08-14-tb-35-7200rpm-internal-hard-drive-mg08aca14ta,HDD,1000
storage,"Toshiba MG08 14 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA14TAY)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/CF7G3C/toshiba-mg08-14-tb-35-7200rpm-internal-hard-drive-mg08aca14tay,HDD,1000
storage,"Toshiba MG08 14 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA14TEY)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/cRD7YJ/toshiba-mg08-14-tb-35-7200rpm-internal-hard-drive-mg08aca14tey,HDD,1000
storage,"Seagate Exos X16 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NM008G)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Z3fFf7/seagate-exos-x16-16-tb-35-7200rpm-internal-hard-drive-st16000nm008g,HDD,1000
storage,"Seagate Exos X16 14 TB 3.5"" 7200 RPM Internal Hard Drive (ST14000NM010G)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/GpH7YJ/seagate-exos-x16-14-tb-35-7200rpm-internal-hard-drive-st14000nm010g,HDD,1000
storage,"Seagate Exos X16 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000NM007G)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/j4rRsY/seagate-exos-x16-12-tb-35-7200rpm-internal-hard-drive-st12000nm007g,HDD,1000
storage,"Seagate Enterprise Performance 1.2 TB 3.5"" 10000 RPM Internal Hard Drive (ST1200MM0139)",https://cdna.pcpartpicker.com/static/forever/images/product/6d24c02b532c0f5477646a933ed6f8b3.256p.jpg,https://pcpartpicker.com/product/fqtQzy/seagate-enterprise-performance-12-tb-35-10000rpm-internal-hard-drive-st1200mm0139,HDD,1000
storage,"Seagate Enterprise Capacity 2 TB 3.5"" 7200 RPM Internal Hard Drive (ST2000NM0045)",https://cdna.pcpartpicker.com/static/forever/images/product/d07be8c6552a539551fcc773c46a63c5.256p.jpg,https://pcpartpicker.com/product/NrKcCJ/seagate-enterprise-capacity-2-tb-35-7200rpm-internal-hard-drive-st2000nm0045,HDD,1000
storage,"Seagate Enterprise Capacity 2 TB 3.5"" 7200 RPM Internal Hard Drive (ST2000NM0115)",https://images-na.ssl-images-amazon.com/images/I/51O-Dyoa-OL.jpg,https://pcpartpicker.com/product/GyhKHx/seagate-enterprise-capacity-8-tb-35-7200rpm-internal-hard-drive-st2000nm0115,HDD,1000
storage,"Seagate Enterprise Capacity 2 TB 2.5"" 7200 RPM Internal Hard Drive (ST2000NX0433)",https://images-eu.ssl-images-amazon.com/images/I/51yBmVgxxQL.jpg,https://pcpartpicker.com/product/CNtQzy/seagate-enterprise-capacity-2-tb-25-7200rpm-internal-hard-drive-st2000nx0433,HDD,1000
storage,"Seagate Enterprise Capacity 4 TB 3.5"" 7200 RPM Internal Hard Drive (ST4000NM0075)",https://cdna.pcpartpicker.com/static/forever/images/product/ff47861b5282424ecc2c8a5e4d2c83fc.256p.jpg,https://pcpartpicker.com/product/YyhKHx/seagate-enterprise-capacity-4-tb-35-7200rpm-internal-hard-drive-st4000nm0075,HDD,1000
storage,"Seagate Enterprise Capacity 8 TB 3.5"" 7200 RPM Internal Hard Drive (ST8000NM0095)",https://cdna.pcpartpicker.com/static/forever/images/product/a7920faa37daeb990a9c682c542466dd.256p.jpg,https://pcpartpicker.com/product/4Rc48d/seagate-enterprise-capacity-8-tb-35-7200rpm-internal-hard-drive-st8000nm0095,HDD,1000
storage,"Seagate Enterprise Capacity 4 TB 3.5"" 7200 RPM Internal Hard Drive (ST4000NM0065)",https://cdna.pcpartpicker.com/static/forever/images/product/3ebc33249e9ff6911771cd54c3a23fdc.256p.jpg,https://pcpartpicker.com/product/P37v6h/seagate-enterprise-capacity-4-tb-35-7200rpm-internal-hard-drive-st4000nm0065,HDD,1000
storage,"Seagate Enterprise Capacity 6 TB 3.5"" 7200 RPM Internal Hard Drive (ST6000NM0205)",https://cdna.pcpartpicker.com/static/forever/images/product/24776a3cb3a6655e04caac1b93d99536.256p.jpg,https://pcpartpicker.com/product/BhbwrH/seagate-enterprise-capacity-6-tb-35-7200rpm-internal-hard-drive-st6000nm0205,HDD,1000
storage,"Seagate Enterprise Capacity 8 TB 3.5"" 7200 RPM Internal Hard Drive (ST8000NM0125)",https://cdna.pcpartpicker.com/static/forever/images/product/2c3a1acbb5349243910102c5b981b75b.256p.jpg,https://pcpartpicker.com/product/XF7v6h/seagate-enterprise-capacity-8-tb-35-7200rpm-internal-hard-drive-st8000nm0125,HDD,1000
storage,"Toshiba MG07ACA14TA 14 TB 3.5"" 7200 RPM Internal Hard Drive (MG07ACA14TA)",https://cdna.pcpartpicker.com/static/forever/images/product/0e9f000619ca69b01f961417514b11ce.256p.jpg,https://pcpartpicker.com/product/rrJtt6/toshiba-mg07aca14ta-14-tb-35-7200rpm-internal-hard-drive-mg07aca14ta,HDD,1000
storage,"Seagate SkyHawk AI 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000VE0008)",https://cdna.pcpartpicker.com/static/forever/images/product/d6d44e87c9b5148d5c3045699390318c.256p.jpg,https://pcpartpicker.com/product/QhqBD3/seagate-skyhawk-ai-12-tb-35-7200rpm-internal-hard-drive-st12000ve0008,HDD,1000
storage,"Seagate Enterprise Capacity 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000NM0176)",https://cdna.pcpartpicker.com/static/forever/images/product/f0cbbc37a296f78dc4cd6482cf8ac1ae.256p.jpg,https://pcpartpicker.com/product/QMRzK8/seagate-enterprise-capacity-10-tb-35-7200rpm-internal-hard-drive-st10000nm0176,HDD,1000
storage,"Hitachi Ultrastar He10 10 TB 3.5"" 7200 RPM Internal Hard Drive (0F27404)",https://cdna.pcpartpicker.com/static/forever/images/product/268973a462831f963c21d2102ca906f3.256p.jpg,https://pcpartpicker.com/product/WzQG3C/hitachi-ultrastar-he10-10-tb-35-7200rpm-internal-hard-drive-0f27404,HDD,1000
storage,"Seagate EXOS Enterprise 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NM004G)",https://cdna.pcpartpicker.com/static/forever/images/product/e95f809b48e1406a14c34886515743a4.256p.jpg,https://pcpartpicker.com/product/HFgQzy/seagate-exos-enterprise-16-tb-35-7200rpm-internal-hard-drive-st16000nm004g,HDD,1000
storage,"Seagate Enterprise Capacity 8 TB 3.5"" 7200 RPM Internal Hard Drive (ST8000NM0135)",https://cdna.pcpartpicker.com/static/forever/images/product/0fadfdaea140d8a2530ac577ce65cb80.256p.jpg,https://pcpartpicker.com/product/gfvqqs/seagate-enterprise-capacity-8-tb-35-7200rpm-internal-hard-drive-st8000nm0135,HDD,1000
storage,"Toshiba MQ01ABC150 1.5 TB 2.5"" 5400 RPM Internal Hard Drive (MQ01ABC150)",https://images-na.ssl-images-amazon.com/images/I/419LRTCnxUL.jpg,https://pcpartpicker.com/product/kzqdnQ/toshiba-internal-hard-drive-mq01abc150,HDD,1000
